ENSMUSG00000071653.9	RP24-458M20.2	Gene Expression
ENSMUSG00000116347.1	Ints5	Gene Expression
ENSMUSG00000071652.7	Ints5	Gene Expression
ENSMUSG00000071650.5	Ganab	Gene Expression
ENSMUSG00000071649.5	B3gat3	Gene Expression
ENSMUSG00000071648.3	Rom1	Gene Expression
ENSMUSG00000071647.5	Eml3	Gene Expression
ENSMUSG00000114220.1	RP24-458M20.6	Gene Expression
ENSMUSG00000071646.9	Mta2	Gene Expression
ENSMUSG00000071645.5	Tut1	Gene Expression
ENSMUSG00000071644.10	Eef1g	Gene Expression
ENSMUSG00000069833.12	Ahnak	Gene Expression
ENSMUSG00000024653.2	Scgb1a1	Gene Expression
ENSMUSG00000024654.8	Asrgl1	Gene Expression
ENSMUSG00000024658.7	AC121967.1	Gene Expression
ENSMUSG00000077055.1	Gm24543	Gene Expression
ENSMUSG00000067608.4	Pcna-ps2	Gene Expression
ENSMUSG00000101398.1	RP24-268P11.1	Gene Expression
ENSMUSG00000071640.3	Stxbp3-ps	Gene Expression
ENSMUSG00000096818.2	RP24-456H22.1	Gene Expression
ENSMUSG00000100141.1	RP24-229N16.1	Gene Expression
ENSMUSG00000096872.2	Scgb2a2	Gene Expression
ENSMUSG00000076370.1	Gm22369	Gene Expression
ENSMUSG00000024660.8	Incenp	Gene Expression
ENSMUSG00000080659.1	Gm24484	Gene Expression
ENSMUSG00000024661.6	Fth1	Gene Expression
ENSMUSG00000037418.5	Best1	Gene Expression
ENSMUSG00000024663.17	Rab3il1	Gene Expression
ENSMUSG00000024664.4	Fads3	Gene Expression
ENSMUSG00000024665.7	Fads2	Gene Expression
ENSMUSG00000010663.4	Fads1	Gene Expression
ENSMUSG00000098363.1	Mir6993	Gene Expression
ENSMUSG00000064032.2	AC132148.3	Gene Expression
ENSMUSG00000024742.15	Fen1	Gene Expression
ENSMUSG00000036372.14	Tmem258	Gene Expression
ENSMUSG00000036098.15	Myrf	Gene Expression
ENSMUSG00000035735.10	Dagla	Gene Expression
ENSMUSG00000024743.15	Syt7	Gene Expression
ENSMUSG00000097862.1	Gm26859	Gene Expression
ENSMUSG00000090291.2	Lrrc10b	Gene Expression
ENSMUSG00000035179.3	Ppp1r32	Gene Expression
ENSMUSG00000024668.7	Sdhaf2	Gene Expression
ENSMUSG00000034820.3	Cpsf7	Gene Expression
ENSMUSG00000024667.11	Tmem216	Gene Expression
ENSMUSG00000024666.5	Tmem138	Gene Expression
ENSMUSG00000034445.7	Cyb561a3	Gene Expression
ENSMUSG00000034371.8	Tkfc	Gene Expression
ENSMUSG00000024740.9	Ddb1	Gene Expression
ENSMUSG00000043789.7	Vwce	Gene Expression
ENSMUSG00000024738.6	Pga5	Gene Expression
ENSMUSG00000114772.1	RP24-424J1.2	Gene Expression
ENSMUSG00000048832.8	Vps37c	Gene Expression
ENSMUSG00000024669.7	Cd5	Gene Expression
ENSMUSG00000067577.8	RP23-404I24.3	Gene Expression
ENSMUSG00000024670.16	Cd6	Gene Expression
ENSMUSG00000024737.2	Slc15a3	Gene Expression
ENSMUSG00000024736.14	Tmem132a	Gene Expression
ENSMUSG00000034659.14	Tmem109	Gene Expression
ENSMUSG00000024735.13	Prpf19	Gene Expression
ENSMUSG00000024734.8	Zp1	Gene Expression
ENSMUSG00000034117.3	Ptgdr2	Gene Expression
ENSMUSG00000024732.7	Ccdc86	Gene Expression
ENSMUSG00000024731.15	Ms4a10	Gene Expression
ENSMUSG00000067571.4	Ms4a15	Gene Expression
ENSMUSG00000094584.2	Ms4a18	Gene Expression
ENSMUSG00000101264.1	RP23-52N2.4	Gene Expression
ENSMUSG00000075010.4	RP23-52N2.1	Gene Expression
ENSMUSG00000024730.7	Ms4a8a	Gene Expression
ENSMUSG00000101439.1	RP24-512H17.3	Gene Expression
ENSMUSG00000024729.7	RP24-512H17.4	Gene Expression
ENSMUSG00000099998.1	RP24-512H17.5	Gene Expression
ENSMUSG00000024728.13	RP24-512H17.1	Gene Expression
ENSMUSG00000057240.14	Ms4a13	Gene Expression
ENSMUSG00000097091.1	RP24-362O23.1	Gene Expression
ENSMUSG00000101031.1	Ms4a12	Gene Expression
ENSMUSG00000024673.9	Ms4a1	Gene Expression
ENSMUSG00000054523.13	Ms4a5	Gene Expression
ENSMUSG00000099398.1	Ms4a14	Gene Expression
ENSMUSG00000024672.11	Ms4a7	Gene Expression
ENSMUSG00000100392.1	RP23-32C18.2	Gene Expression
ENSMUSG00000101389.1	Ms4a4a	Gene Expression
ENSMUSG00000101024.1	RP23-32C18.3	Gene Expression
ENSMUSG00000024675.19	Ms4a4c	Gene Expression
ENSMUSG00000100615.1	RP23-32C18.4	Gene Expression
ENSMUSG00000056290.15	Ms4a4b	Gene Expression
ENSMUSG00000103126.2	RP23-12D3.3	Gene Expression
ENSMUSG00000079419.4	Ms4a6c	Gene Expression
ENSMUSG00000099757.1	RP23-32C18.5	Gene Expression
ENSMUSG00000058470.10	RP23-32C18.6	Gene Expression
ENSMUSG00000100529.1	RP23-12D3.5	Gene Expression
ENSMUSG00000024677.13	Ms4a6b	Gene Expression
ENSMUSG00000024678.6	Ms4a4d	Gene Expression
ENSMUSG00000067555.2	RP23-359O14.1	Gene Expression
ENSMUSG00000104088.1	RP23-12D3.6	Gene Expression
ENSMUSG00000024679.10	Ms4a6d	Gene Expression
ENSMUSG00000088598.1	Gm24599	Gene Expression
ENSMUSG00000024680.12	Ms4a2	Gene Expression
ENSMUSG00000024681.11	Ms4a3	Gene Expression
ENSMUSG00000055895.6	Oosp2	Gene Expression
ENSMUSG00000041857.10	Oosp1	Gene Expression
ENSMUSG00000088310.1	Gm26183	Gene Expression
ENSMUSG00000089625.1	Gm25443	Gene Expression
ENSMUSG00000055933.13	Oosp3	Gene Expression
ENSMUSG00000100918.1	RP23-359O14.2	Gene Expression
ENSMUSG00000024682.3	Gif	Gene Expression
ENSMUSG00000024683.5	Mrpl16	Gene Expression
ENSMUSG00000041488.16	Stx3	Gene Expression
ENSMUSG00000048292.3	Olfr1417	Gene Expression
ENSMUSG00000060556.4	Olfr1418	Gene Expression
ENSMUSG00000108966.1	RP23-402N17.5	Gene Expression
ENSMUSG00000067545.3	Olfr1419	Gene Expression
ENSMUSG00000051548.4	Gm6365	Gene Expression
ENSMUSG00000060878.4	Olfr1420	Gene Expression
ENSMUSG00000046139.7	Patl1	Gene Expression
ENSMUSG00000104979.1	Mir6994	Gene Expression
ENSMUSG00000077227.1	Gm22272	Gene Expression
ENSMUSG00000024687.10	Osbp	Gene Expression
ENSMUSG00000109030.1	Olfr1421-ps1	Gene Expression
ENSMUSG00000109047.1	RP24-155I15.7	Gene Expression
ENSMUSG00000108947.1	Olfr1422-ps1	Gene Expression
ENSMUSG00000109223.1	RP24-155I15.6	Gene Expression
ENSMUSG00000067529.2	Olfr1423	Gene Expression
ENSMUSG00000109417.1	RP24-155I15.5	Gene Expression
ENSMUSG00000067528.3	Olfr1424	Gene Expression
ENSMUSG00000067526.3	Olfr1425	Gene Expression
ENSMUSG00000044994.10	Olfr1426	Gene Expression
ENSMUSG00000067525.3	Olfr1427	Gene Expression
ENSMUSG00000067524.4	Olfr1428	Gene Expression
ENSMUSG00000067522.3	Olfr76	Gene Expression
ENSMUSG00000108889.2	Olfr1555-ps1	Gene Expression
ENSMUSG00000109410.1	Olfr1430-ps1	Gene Expression
ENSMUSG00000094133.2	Olfr1431	Gene Expression
ENSMUSG00000109022.2	Olfr1432	Gene Expression
ENSMUSG00000067519.1	Olfr262	Gene Expression
ENSMUSG00000097646.1	RP23-129E9.4	Gene Expression
ENSMUSG00000060049.5	Olfr235	Gene Expression
ENSMUSG00000095640.4	Olfr1434	Gene Expression
ENSMUSG00000109433.1	Olfr1435-ps1	Gene Expression
ENSMUSG00000067513.1	Olfr1436	Gene Expression
ENSMUSG00000109229.1	RP24-73D4.13	Gene Expression
ENSMUSG00000096436.3	Olfr1437	Gene Expression
ENSMUSG00000109328.2	Olfr1438-ps1	Gene Expression
ENSMUSG00000109007.1	Olfr1439-ps1	Gene Expression
ENSMUSG00000046650.4	Olfr1440	Gene Expression
ENSMUSG00000050815.6	Olfr1441	Gene Expression
ENSMUSG00000040065.8	Pfpl	Gene Expression
ENSMUSG00000046805.9	Mpeg1	Gene Expression
ENSMUSG00000039982.7	Dtx4	Gene Expression
ENSMUSG00000086213.2	AC129014.2	Gene Expression
ENSMUSG00000114644.1	RP24-84E18.3	Gene Expression
ENSMUSG00000111118.1	RP24-84E18.1	Gene Expression
ENSMUSG00000114761.1	RP24-84E18.2	Gene Expression
ENSMUSG00000024691.13	Fam111a	Gene Expression
ENSMUSG00000084836.1	AC129014.3	Gene Expression
ENSMUSG00000071633.11	RP24-317F20.1	Gene Expression
ENSMUSG00000063683.12	Glyat	Gene Expression
ENSMUSG00000065892.1	Gm24521	Gene Expression
ENSMUSG00000044441.5	Olfr1442	Gene Expression
ENSMUSG00000045030.8	Olfr1443	Gene Expression
ENSMUSG00000109309.1	RP23-62N8.4	Gene Expression
ENSMUSG00000024694.9	Keg1	Gene Expression
ENSMUSG00000084981.7	AC126675.3	Gene Expression
ENSMUSG00000079415.2	Cntf	Gene Expression
ENSMUSG00000024695.15	Zfp91	Gene Expression
ENSMUSG00000024696.8	Lpxn	Gene Expression
ENSMUSG00000091014.2	RP24-84O13.1	Gene Expression
ENSMUSG00000046272.4	Olfr1444	Gene Expression
ENSMUSG00000045126.2	Olfr1445	Gene Expression
ENSMUSG00000057817.6	Olfr1446	Gene Expression
ENSMUSG00000060303.4	Olfr1447	Gene Expression
ENSMUSG00000112693.1	RP24-84O13.9	Gene Expression
ENSMUSG00000048456.3	Olfr1448	Gene Expression
ENSMUSG00000049498.5	Olfr1449	Gene Expression
ENSMUSG00000062892.4	Olfr1450	Gene Expression
ENSMUSG00000046913.3	Olfr1451	Gene Expression
ENSMUSG00000109148.1	Olfr1452-ps1	Gene Expression
ENSMUSG00000094755.1	Olfr1453	Gene Expression
ENSMUSG00000094986.3	Olfr1454	Gene Expression
ENSMUSG00000109126.1	Olfr1455-ps1	Gene Expression
ENSMUSG00000067482.2	Olfr1456-ps1	Gene Expression
ENSMUSG00000061637.5	Olfr1457	Gene Expression
ENSMUSG00000062844.6	Olfr1458	Gene Expression
ENSMUSG00000057503.6	Olfr1459	Gene Expression
ENSMUSG00000109415.1	Olfr1460-ps1	Gene Expression
ENSMUSG00000045883.5	Olfr1461	Gene Expression
ENSMUSG00000094721.3	Olfr1462	Gene Expression
ENSMUSG00000096365.4	Olfr1463	Gene Expression
ENSMUSG00000109100.1	Olfr1464-ps1	Gene Expression
ENSMUSG00000064824.1	Gm22443	Gene Expression
ENSMUSG00000062199.2	Olfr1465	Gene Expression
ENSMUSG00000096485.3	Olfr1466	Gene Expression
ENSMUSG00000049015.3	Olfr1467	Gene Expression
ENSMUSG00000109544.2	Olfr1468-ps1	Gene Expression
ENSMUSG00000108881.1	RP24-211E5.4	Gene Expression
ENSMUSG00000063777.3	Olfr1469	Gene Expression
ENSMUSG00000109230.1	Olfr1470-ps1	Gene Expression
ENSMUSG00000096320.2	Olfr1471	Gene Expression
ENSMUSG00000095189.2	Olfr1472	Gene Expression
ENSMUSG00000109573.1	Olfr1473-ps1	Gene Expression
ENSMUSG00000096273.3	Olfr1474	Gene Expression
ENSMUSG00000096708.1	Olfr1475	Gene Expression
ENSMUSG00000109189.1	Olfr1476-ps1	Gene Expression
ENSMUSG00000071629.3	Olfr1477	Gene Expression
ENSMUSG00000109184.1	Olfr1478-ps1	Gene Expression
ENSMUSG00000108887.1	Olfr1479-ps1	Gene Expression
ENSMUSG00000095484.4	Olfr1480	Gene Expression
ENSMUSG00000108945.1	Olfr1481-ps1	Gene Expression
ENSMUSG00000109319.1	Olfr1482-ps1	Gene Expression
ENSMUSG00000108974.1	Olfr1483-ps1	Gene Expression
ENSMUSG00000096289.4	Olfr1484	Gene Expression
ENSMUSG00000109496.1	Olfr1485-ps1	Gene Expression
ENSMUSG00000109343.1	Olfr1486-ps1	Gene Expression
ENSMUSG00000094077.1	Gm22323	Gene Expression
ENSMUSG00000096298.1	Gm23931	Gene Expression
ENSMUSG00000094846.4	Olfr1487	Gene Expression
ENSMUSG00000109285.1	Olfr1488-ps1	Gene Expression
ENSMUSG00000045678.8	Olfr1489	Gene Expression
ENSMUSG00000077291.1	Gm24124	Gene Expression
ENSMUSG00000061387.3	Olfr1490	Gene Expression
ENSMUSG00000051156.2	Olfr1491	Gene Expression
ENSMUSG00000109527.1	Olfr1492-ps1	Gene Expression
ENSMUSG00000109520.2	Olfr1493-ps1	Gene Expression
ENSMUSG00000050865.5	Olfr1494	Gene Expression
ENSMUSG00000047207.3	Olfr1495	Gene Expression
ENSMUSG00000048356.6	Olfr1496	Gene Expression
ENSMUSG00000044040.3	Olfr1497	Gene Expression
ENSMUSG00000109530.1	Olfr1498-ps1	Gene Expression
ENSMUSG00000045395.4	Olfr1499	Gene Expression
ENSMUSG00000054526.5	Olfr1500	Gene Expression
ENSMUSG00000057270.3	Olfr1501	Gene Expression
ENSMUSG00000056858.1	Olfr1502	Gene Expression
ENSMUSG00000058078.8	Olfr1503-ps1	Gene Expression
ENSMUSG00000059105.4	Olfr1504	Gene Expression
ENSMUSG00000062314.3	Olfr1505	Gene Expression
ENSMUSG00000098074.1	RP23-220F4.1	Gene Expression
ENSMUSG00000024642.16	Tle4	Gene Expression
ENSMUSG00000103488.1	RP24-370B21.1	Gene Expression
ENSMUSG00000084675.1	Gm26026	Gene Expression
ENSMUSG00000063586.1	Gm5513	Gene Expression
ENSMUSG00000094850.1	Gm24319	Gene Expression
ENSMUSG00000024640.9	Psat1	Gene Expression
ENSMUSG00000090147.1	AC136453.2	Gene Expression
ENSMUSG00000041491.7	Cep78	Gene Expression
ENSMUSG00000097557.1	C130060C02Rik	Gene Expression
ENSMUSG00000024639.5	Gnaq	Gene Expression
ENSMUSG00000057990.4	RP23-217B9.1	Gene Expression
ENSMUSG00000075268.2	RP23-231N20.2	Gene Expression
ENSMUSG00000078528.2	RP23-231N20.1	Gene Expression
ENSMUSG00000098718.1	Mir496b	Gene Expression
ENSMUSG00000024697.3	Gna14	Gene Expression
ENSMUSG00000046230.10	Vps13a	Gene Expression
ENSMUSG00000114931.1	RP24-66B2.2	Gene Expression
ENSMUSG00000046388.4	Gm9806	Gene Expression
ENSMUSG00000056829.3	Foxb2	Gene Expression
ENSMUSG00000039126.10	Prune2	Gene Expression
ENSMUSG00000098298.1	Gm27970	Gene Expression
ENSMUSG00000099316.1	Gm27796	Gene Expression
ENSMUSG00000038843.17	Gcnt1	Gene Expression
ENSMUSG00000024712.9	Rfk	Gene Expression
ENSMUSG00000024713.15	Pcsk5	Gene Expression
ENSMUSG00000088370.1	Gm22880	Gene Expression
ENSMUSG00000076305.1	Gm23063	Gene Expression
ENSMUSG00000076303.1	Gm23061	Gene Expression
ENSMUSG00000024725.12	Ostf1	Gene Expression
ENSMUSG00000080783.1	AC147474.2	Gene Expression
ENSMUSG00000037847.13	Nmrk1	Gene Expression
ENSMUSG00000024726.9	Carnmt1	Gene Expression
ENSMUSG00000047044.7	D030056L22Rik	Gene Expression
ENSMUSG00000064941.1	Gm23238	Gene Expression
ENSMUSG00000024727.8	Trpm6	Gene Expression
ENSMUSG00000088601.1	Gm24190	Gene Expression
ENSMUSG00000036192.15	Rorb	Gene Expression
ENSMUSG00000088907.1	Gm25437	Gene Expression
ENSMUSG00000064783.1	Gm22684	Gene Expression
ENSMUSG00000024659.14	Anxa1	Gene Expression
ENSMUSG00000094732.1	RP23-53N8.2	Gene Expression
ENSMUSG00000053279.7	Aldh1a1	Gene Expression
ENSMUSG00000114469.1	RP23-457B18.1	Gene Expression
ENSMUSG00000047168.6	RP23-457B18.2	Gene Expression
ENSMUSG00000024747.3	Aldh1a7	Gene Expression
ENSMUSG00000024749.8	Tmc1	Gene Expression
ENSMUSG00000024750.10	Zfand5	Gene Expression
ENSMUSG00000058624.12	Gda	Gene Expression
ENSMUSG00000079382.2	Gm3443	Gene Expression
ENSMUSG00000035171.9	RP23-341M13.1	Gene Expression
ENSMUSG00000047368.3	Abhd17b	Gene Expression
ENSMUSG00000024754.12	Tmem2	Gene Expression
ENSMUSG00000045104.8	Gm5514	Gene Expression
ENSMUSG00000052387.15	Trpm3	Gene Expression
ENSMUSG00000088558.1	Gm22506	Gene Expression
ENSMUSG00000098739.1	RP23-448C3.1	Gene Expression
ENSMUSG00000065507.3	Mir204	Gene Expression
ENSMUSG00000097930.1	C330002G04Rik	Gene Expression
ENSMUSG00000044387.5	AC121973.1	Gene Expression
ENSMUSG00000033863.1	Klf9	Gene Expression
ENSMUSG00000080626.1	Mir1192	Gene Expression
ENSMUSG00000024943.9	Smc5	Gene Expression
ENSMUSG00000096249.1	Gm24263	Gene Expression
ENSMUSG00000033207.6	Mamdc2	Gene Expression
ENSMUSG00000033053.3	1700028P14Rik	Gene Expression
ENSMUSG00000044424.3	Gm9493	Gene Expression
ENSMUSG00000088027.1	Gm22144	Gene Expression
ENSMUSG00000098010.1	RP24-410M8.1	Gene Expression
ENSMUSG00000051255.5	Gm6563	Gene Expression
ENSMUSG00000074925.3	Ptar1	Gene Expression
ENSMUSG00000054178.1	Gm9938	Gene Expression
ENSMUSG00000024897.8	Apba1	Gene Expression
ENSMUSG00000071604.4	Fam189a2	Gene Expression
ENSMUSG00000096796.1	RP24-84M18.1	Gene Expression
ENSMUSG00000024812.9	Tjp2	Gene Expression
ENSMUSG00000059363.10	Fxn	Gene Expression
ENSMUSG00000082107.1	AC165089.2	Gene Expression
ENSMUSG00000024867.14	Pip5k1b	Gene Expression
ENSMUSG00000085003.1	Pip5k1bos	Gene Expression
ENSMUSG00000074922.1	Fam122a	Gene Expression
ENSMUSG00000048572.4	Tmem252	Gene Expression
ENSMUSG00000041731.13	Pgm5	Gene Expression
ENSMUSG00000097950.1	RP23-103N6.1	Gene Expression
ENSMUSG00000058927.5	Gm10053	Gene Expression
ENSMUSG00000051490.2	Foxd4	Gene Expression
ENSMUSG00000024878.8	Cbwd1	Gene Expression
ENSMUSG00000104890.1	Mir3084-1	Gene Expression
ENSMUSG00000095097.1	Gm23658	Gene Expression
ENSMUSG00000052085.6	Dock8	Gene Expression
ENSMUSG00000065634.1	Gm24252	Gene Expression
ENSMUSG00000032702.16	Kank1	Gene Expression
ENSMUSG00000064843.1	Gm26207	Gene Expression
ENSMUSG00000024837.15	Dmrt1	Gene Expression
ENSMUSG00000042372.4	Dmrt3	Gene Expression
ENSMUSG00000101089.1	RP23-82C19.2	Gene Expression
ENSMUSG00000048138.9	Dmrt2	Gene Expression
ENSMUSG00000098105.1	RP23-361G19.1	Gene Expression
ENSMUSG00000084589.1	Gm25176	Gene Expression
ENSMUSG00000114682.1	RP23-397G23.2	Gene Expression
ENSMUSG00000024921.17	Smarca2	Gene Expression
ENSMUSG00000093628.1	RP23-397G23.1	Gene Expression
ENSMUSG00000093772.1	RP23-187N14.2	Gene Expression
ENSMUSG00000074913.2	Gm815	Gene Expression
ENSMUSG00000024924.14	Vldlr	Gene Expression
ENSMUSG00000047298.3	Kcnv2	Gene Expression
ENSMUSG00000041360.7	Pum3	Gene Expression
ENSMUSG00000088266.1	Gm24782	Gene Expression
ENSMUSG00000040929.16	Rfx3	Gene Expression
ENSMUSG00000092617.1	RP24-92P15.2	Gene Expression
ENSMUSG00000092182.1	RP24-92P15.1	Gene Expression
ENSMUSG00000101084.1	RP23-107E10.1	Gene Expression
ENSMUSG00000052942.13	Glis3	Gene Expression
ENSMUSG00000089952.1	AC116863	Gene Expression
ENSMUSG00000097735.7	D930032P07Rik	Gene Expression
ENSMUSG00000067351.1	Rps15a-ps2	Gene Expression
ENSMUSG00000090737.1	RP24-78O14.2	Gene Expression
ENSMUSG00000098069.1	RP24-78O14.3	Gene Expression
ENSMUSG00000024935.10	Slc1a1	Gene Expression
ENSMUSG00000089993.1	AC163993.1	Gene Expression
ENSMUSG00000064202.15	AC163993.2	Gene Expression
ENSMUSG00000040105.3	Plpp6	Gene Expression
ENSMUSG00000024780.7	Cdc37l1	Gene Expression
ENSMUSG00000063754.7	RP23-18G1.1	Gene Expression
ENSMUSG00000024782.7	Ak3	Gene Expression
ENSMUSG00000100075.1	RP23-18G1.2	Gene Expression
ENSMUSG00000024785.6	Rcl1	Gene Expression
ENSMUSG00000065556.1	Mir101b	Gene Expression
ENSMUSG00000068466.5	Gm5518	Gene Expression
ENSMUSG00000024789.12	Jak2	Gene Expression
ENSMUSG00000050957.4	Insl6	Gene Expression
ENSMUSG00000039097.5	Rln1	Gene Expression
ENSMUSG00000016495.12	Plgrkt	Gene Expression
ENSMUSG00000016496.7	Cd274	Gene Expression
ENSMUSG00000016498.9	Pdcd1lg2	Gene Expression
ENSMUSG00000097855.7	A930007I19Rik	Gene Expression
ENSMUSG00000038658.15	Ric1	Gene Expression
ENSMUSG00000046324.12	Ermp1	Gene Expression
ENSMUSG00000024806.3	Mlana	Gene Expression
ENSMUSG00000046138.14	RP24-408B13.1	Gene Expression
ENSMUSG00000074909.4	Ranbp6	Gene Expression
ENSMUSG00000024810.16	Il33	Gene Expression
ENSMUSG00000087937.1	Gm26046	Gene Expression
ENSMUSG00000024815.4	Trpd52l3	Gene Expression
ENSMUSG00000024817.13	Uhrf2	Gene Expression
ENSMUSG00000024827.9	Gldc	Gene Expression
ENSMUSG00000058607.4	Rpl31-ps20	Gene Expression
ENSMUSG00000024863.5	Mbl2	Gene Expression
ENSMUSG00000093236.1	Gm24108	Gene Expression
ENSMUSG00000089016.1	Gm24883	Gene Expression
ENSMUSG00000058816.4	Ppp1r2-ps3	Gene Expression
ENSMUSG00000024868.8	Dkk1	Gene Expression
ENSMUSG00000052920.14	Prkg1	Gene Expression
ENSMUSG00000084432.1	Gm23426	Gene Expression
ENSMUSG00000053536.6	Cstf2t	Gene Expression
ENSMUSG00000052595.7	A1cf	Gene Expression
ENSMUSG00000114443.1	RP24-158H8.2	Gene Expression
ENSMUSG00000024887.9	Asah2	Gene Expression
ENSMUSG00000040451.17	Sgms1	Gene Expression
ENSMUSG00000097787.1	2700046G09Rik	Gene Expression
ENSMUSG00000062456.3	Rpl9-ps6	Gene Expression
ENSMUSG00000024896.8	Minpp1	Gene Expression
ENSMUSG00000024899.6	Papss2	Gene Expression
ENSMUSG00000013662.5	Atad1	Gene Expression
ENSMUSG00000013663.7	Pten	Gene Expression
ENSMUSG00000084512.1	Gm22482	Gene Expression
ENSMUSG00000071573.13	Rnls	Gene Expression
ENSMUSG00000106278.1	Mir3970	Gene Expression
ENSMUSG00000087112.1	AC160088.8	Gene Expression
ENSMUSG00000086875.1	AC160088.7	Gene Expression
ENSMUSG00000079344.10	Lipo4	Gene Expression
ENSMUSG00000024766.14	Lipo1	Gene Expression
ENSMUSG00000098770.1	Gm27440	Gene Expression
ENSMUSG00000086812.1	AC160088.5	Gene Expression
ENSMUSG00000085924.1	AC160088.1	Gene Expression
ENSMUSG00000087303.2	Lipo2	Gene Expression
ENSMUSG00000079342.10	AC160088.3	Gene Expression
ENSMUSG00000037603.6	Gm5519	Gene Expression
ENSMUSG00000085934.1	AC160088.4	Gene Expression
ENSMUSG00000065380.1	Gm23095	Gene Expression
ENSMUSG00000024768.5	Lipf	Gene Expression
ENSMUSG00000024771.7	Lipk	Gene Expression
ENSMUSG00000024770.14	Lipn	Gene Expression
ENSMUSG00000080678.1	Gm23334	Gene Expression
ENSMUSG00000056078.5	Lipm	Gene Expression
ENSMUSG00000024774.15	Ankrd22	Gene Expression
ENSMUSG00000024776.17	Stambpl1	Gene Expression
ENSMUSG00000035783.8	Acta2	Gene Expression
ENSMUSG00000024778.12	Fas	Gene Expression
ENSMUSG00000098670.1	Gm27818	Gene Expression
ENSMUSG00000076300.1	Gm23060	Gene Expression
ENSMUSG00000050370.4	Ch25h	Gene Expression
ENSMUSG00000097558.1	Gm26902	Gene Expression
ENSMUSG00000024781.15	Lipa	Gene Expression
ENSMUSG00000045932.12	Ifit2	Gene Expression
ENSMUSG00000074896.3	Ifit3	Gene Expression
ENSMUSG00000079339.6	Ifit1bl1	Gene Expression
ENSMUSG00000062488.9	Ifit3b	Gene Expression
ENSMUSG00000067297.4	Ifit1bl2	Gene Expression
ENSMUSG00000034459.8	Ifit1	Gene Expression
ENSMUSG00000009378.3	Slc16a12	Gene Expression
ENSMUSG00000098742.1	Gm27476	Gene Expression
ENSMUSG00000088212.1	Gm22082	Gene Expression
ENSMUSG00000033610.15	Pank1	Gene Expression
ENSMUSG00000065594.1	Mir107	Gene Expression
ENSMUSG00000024795.11	Kif20b	Gene Expression
ENSMUSG00000089151.1	Mir1950	Gene Expression
ENSMUSG00000101966.1	Gm5248	Gene Expression
ENSMUSG00000089087.1	Gm24006	Gene Expression
ENSMUSG00000093373.1	Gm23075	Gene Expression
ENSMUSG00000092715.1	Gm22853	Gene Expression
ENSMUSG00000077205.1	Gm25611	Gene Expression
ENSMUSG00000094707.1	RP23-167K23.1	Gene Expression
ENSMUSG00000024798.15	Htr7	Gene Expression
ENSMUSG00000024800.7	Rpp30	Gene Expression
ENSMUSG00000024803.8	Ankrd1	Gene Expression
ENSMUSG00000114859.1	RP24-511E21.3	Gene Expression
ENSMUSG00000024805.16	Pcgf5	Gene Expression
ENSMUSG00000114285.1	RP24-511E21.5	Gene Expression
ENSMUSG00000087783.1	Gm23170	Gene Expression
ENSMUSG00000114409.1	RP24-511E21.4	Gene Expression
ENSMUSG00000114235.1	RP24-511E21.2	Gene Expression
ENSMUSG00000041180.13	Hectd2	Gene Expression
ENSMUSG00000087579.7	AC113514.2	Gene Expression
ENSMUSG00000067279.2	Ppp1r3c	Gene Expression
ENSMUSG00000024811.11	Tnks2	Gene Expression
ENSMUSG00000047632.10	Fgfbp3	Gene Expression
ENSMUSG00000040565.7	Btaf1	Gene Expression
ENSMUSG00000039652.16	Cpeb3	Gene Expression
ENSMUSG00000080544.1	Gm22714	Gene Expression
ENSMUSG00000097591.1	A330032B11Rik	Gene Expression
ENSMUSG00000092994.1	Gm23918	Gene Expression
ENSMUSG00000023307.13	March5	Gene Expression
ENSMUSG00000089143.2	Gm25268	Gene Expression
ENSMUSG00000056999.14	Ide	Gene Expression
ENSMUSG00000080885.1	Rpl10-ps6	Gene Expression
ENSMUSG00000012443.3	Kif11	Gene Expression
ENSMUSG00000102353.1	RP23-117H14.1	Gene Expression
ENSMUSG00000024986.11	Hhex	Gene Expression
ENSMUSG00000089397.1	Gm23026	Gene Expression
ENSMUSG00000053799.6	Exoc6	Gene Expression
ENSMUSG00000062432.4	Cyp26c1	Gene Expression
ENSMUSG00000024987.5	Cyp26a1	Gene Expression
ENSMUSG00000048612.16	Myof	Gene Expression
ENSMUSG00000069554.4	RP24-113J17.1	Gene Expression
ENSMUSG00000024989.14	Cep55	Gene Expression
ENSMUSG00000064646.1	Gm23300	Gene Expression
ENSMUSG00000054200.6	Ffar4	Gene Expression
ENSMUSG00000024990.12	Rbp4	Gene Expression
ENSMUSG00000024992.13	Pde6c	Gene Expression
ENSMUSG00000054237.5	Fra10ac1	Gene Expression
ENSMUSG00000067242.11	Lgi1	Gene Expression
ENSMUSG00000105709.1	RP24-417P12.1	Gene Expression
ENSMUSG00000044026.2	Slc35g1	Gene Expression
ENSMUSG00000088940.1	Gm24930	Gene Expression
ENSMUSG00000024998.17	Plce1	Gene Expression
ENSMUSG00000101079.1	RP23-221A9.2	Gene Expression
ENSMUSG00000024999.7	Noc3l	Gene Expression
ENSMUSG00000048720.7	Tbc1d12	Gene Expression
ENSMUSG00000089545.1	Gm25838	Gene Expression
ENSMUSG00000025001.11	Hells	Gene Expression
ENSMUSG00000114610.1	Cyp2c52-ps	Gene Expression
